cleaned_title,date,source,source_type,language
Rishi Sunak lobbying for launch of UK-hosted global AI regulator,2023-06-05,Information Age,Other,en
SAFE Security claims to predict data breaches with new generative AI offering,2023-06-05,CSO Online,Other,en
"GPT Chat Creator Warns That ""Strict Regulation"" Threatens AI Development",2023-06-05,Vive USA,Other,es
Could AI robotics revolutionise poultry processing in the US?,2023-06-05,Poultry World,Other,en
Google and Facebook urged by EU to label AI-generated content,2023-06-05,The Guardian,News Outlet,en
NEDA Suspends AI Chatbot for Giving Harmful Eating Disorder ...,2023-06-05,The Journal of Clinical Psychiatry,Academic Journal,en
Regulation of AI Systems is Already Here – Look to Data Protection ...,2023-06-05,JD Supra,Press Release Service,en
AI Art Wars: Japan Says AI Model Training Doesn’t Violate Copyright,2023-06-05,Decrypt,Other,en
Japan Declares AI Training Data Fair Game and 'Will Not Enforce ...,2023-06-05,PetaPixel,Other,en
AI content: EU asks Big Tech to tackle disinformation – DW – 06/05 ...,2023-06-05,DW (English),Other,en
Elon Musk says China will initiate AI regulations,2023-06-05,Reuters,News Outlet,en
EU urges for stronger artificial intelligence regulation to protect the ...,2023-06-05,Open Access Government,Other,en
Zoom can now give you AI summaries of the meetings you've missed,2023-06-05,The Verge,News Outlet,en
Snapchat's My AI: the chatbot that mingles with friends,2023-06-04,BR24,Other,de
AI clones made from user data pose uncanny risks,2023-06-04,The Conversation,News Outlet,en
"AI poses national security threat, warns terror watchdog",2023-06-04,The Guardian,News Outlet,en
We need to keep CEOs away from AI regulation,2023-06-04,Financial Times,News Outlet,en
What's new in robots? An AI-powered humanoid machine that writes ... - El Dorado News,2023-06-04,El Dorado News-Times,News Outlet,en
Insider Q&A: Artificial Intelligence and Cybersecurity In Military Tech,2023-06-03,SecurityWeek,Other,en
Chatbot with AI created to help prevent eating disorders generates problems and goes offline,2023-06-03,Olhar Digital,News Outlet,pt
Rethinking Robot Rights: A Confucian Approach,2023-06-03,Unite.AI,News Outlet,en
Robot takeover? Not quite. Here’s what AI doomsday would look like,2023-06-03,The Guardian,News Outlet,en
"AI ripe to shake up private banking, says Israeli entrepreneur",2023-06-03,Financial Times,News Outlet,en
DNB: - AI will make it easier to be a lawyer,2023-06-02,advokatbladet,Other,no
How to Keep Scaling Large Language Models when Data Runs Out? A New AI Research Trains 400 Models with up to 9B Parameters and 900B Tokens to Create an Extension of Chinchilla Scaling Laws for Repeated Data,2023-06-02,MarkTechPost,News Outlet,en
Chat GPT and Law - How does AI affect existing law?,2023-06-02,anwalt.de,Other,de
Regulation of generative AI must protect freedom of expression,2023-06-02,OpenGlobalRights,Other,en
Work of AI robot to feature at London Design Biennale homeware ...,2023-06-02,Evening Standard,Other,en
Analysis | AI Robots Can't Clean Our Plastic-Plagued Oceans Alone,2023-06-02,The Washington Post,News Outlet,en
"CEM: fury over AI and GPT chat, in CX - Prensario Tila",2023-06-02,Prensario Tila,Press Release Service,es
Executive Insights: Artificial Intelligence 2023,2023-06-02,The Business Journals,News Outlet,en
"Snapchat My AI Snaps: Send Photos, Receive AI-Generated Images",2023-06-02,Search Engine Journal,Academic Journal,en
A recipe for trustworthy artificial intelligence | Center for Research ...,2023-06-02,University of Notre Dame,Academic Journal,en
"ChatGPT Tempts Big Law Despite AI Accuracy, Privacy Worries (2)",2023-06-02,Bloomberg Law,News Outlet,en
"Walmart showcases robots, drones, AI chatbots during shareholder ...",2023-06-02,talkbusiness.net,News Outlet,en
What the Eating Disorder Chatbot Disaster Tells Us About AI,2023-06-02,The Takeout,News Outlet,en
The State of Artificial Intelligence in Epilepsy: Where... : Neurology ...,2023-06-01,LWW Journals,Academic Journal,en
Generative AI – the next biggest cyber security threat?,2023-06-01,ComputerWeekly.com,Magazine,en
Sandboxing the AI Act: testing the AI Act proposal with Europe's ...,2023-06-01,DigitalEurope,News Outlet,en
Chief executives cannot shut up about AI,2023-06-01,The Economist,News Outlet,en
Multiple companies could win work on US Army's Project Linchpin AI,2023-06-01,C4ISRNET,Other,en
Securing Personal Data in the Wake of AI,2023-06-01,ENISA,Other,en
Artificial Intelligence “Godfathers” Call for Regulation as Rights ...,2023-06-01,Democracy Now!,Other,en
The Revised Colorado AI Insurance Regulations: What Was Fixed ...,2023-06-01,Debevoise & Plimpton LLP,Other,en
I Cheated on My Girlfriend with an AI Chatbot,2023-06-01,VICE,Other,en
Watch a humanoid robot warns about the dangers of using Artificial Intelligence,2023-06-01,CNN en Español,News Outlet,es
Your Future Lawyer Could Be An AI,2023-06-01,TechRound,Blog,en
Developments in Artificial Intelligence Do Not Make Legal That ...,2023-06-01,Law.com,Other,en
National Eating Disorders Association takes its AI chatbot offline after complaints of ‘harmful’ advice,2023-06-01,CNN,News Outlet,en
Generative AI raises questions about biometric security,2023-06-01,Biometric Update,Other,en
AI dominates London Robot Show - Tucson,2023-06-01,Arizona Daily Star,News Outlet,en
Introducing The Information's Generative AI Database,2023-06-01,The Information,News Outlet,en
Super AGI and the Matrix: Sophia the Robot co-creator predicts economic ‘mayhem’ on road to AI utopia,2023-06-01,Fox News,News Outlet,en
World's most advanced' robot asked about AI taking over gives eerie ...,2023-06-01,msnNOW,News Outlet,en
Ai-Da the world's first humanoid robot creates beautiful but essentially flawed art - how can we trust AI behaviour?,2023-06-01,Sky News,News Outlet,en
Generative AI Mitigating Data Security and Privacy Risks,2023-06-01,IDM.net.au,Other,en
"Dataiku integrates with OpenAI, targets responsible AI",2023-06-01,TechTarget,Blog,en
Australia says tougher laws needed on artificial intelligence,2023-06-01,Reuters,News Outlet,en
Crowdstrike & AWS AI Cybersecurity partnership,2023-06-01,Technology Magazine,Blog,en
ChatGPT risks threaten to divide Biden administration over EU's AI ...,2023-06-01,The Japan Times,News Outlet,en
A New Balance Between Health Care Privacy and Artificial Intelligence,2023-06-01,The Regulatory Review,Academic Journal,en
"AI in auto sector: The robot is here to stay, but your jobs are still safe",2023-05-12,Business Today,News Outlet,en
Vector Databases: Long-Term Memory for Artificial Intelligence,2023-05-12,The New Stack,News Outlet,en
Mysterious meta that is strong in generation AI cannot provide a service to compete with ChatGPT...,2023-05-12,日本経済新聞,Other,ja
Wendy's is using Google's AI language model for food orders,2023-05-12,Android Headlines,Other,en
The Politics of Artificial Intelligence (AI) - National and New Jersey ...,2023-05-12,InsiderNJ,News Outlet,en
eBook: How to leverage AI in your corporate legal department,2023-05-12,Wolters Kluwer,Other,en
3 Ways AI Can Impact Data Governance - 3 Ways AI Can Impact ...,2023-05-12,InformationWeek,Other,en
Why artificial intelligence needs regulation now.,2023-05-12,Slate,Other,en
Artificial intelligence: Google chatbot Bard is also coming to Europe,2023-05-12,ZEIT ONLINE English,Other,de
Cyborg alert! AI robotic arms that can be attached to humans engineered in Japan,2023-05-12,HT Tech,Blog,en
Snapchat influencer launches an AI-powered 'virtual girlfriend' to help 'cure loneliness',2023-05-12,NBC News,News Outlet,en
Deutsche Telekom CEO lays down AI gauntlet to management,2023-05-12,TelcoTitans,Other,en
GoCharlie.ai Developing Revolutionary Multimodal AI Model for Marketing with SRI International,2023-05-12,Yahoo Finance,News Outlet,en
Europe's AI Act takes next step including training-data rules,2023-05-12,Music Ally,Other,en
"TechCrunch+ roundup: Minimizing M&A mayhem, cybersecurity PM checklist, open source AI",2023-05-12,TechCrunch,Blog,en
"Transfomative Tech: AI, Simulation, Cyberdefense & more",2023-05-11,UCF,Academic Journal,en
Cedars-Sinai Launches Center for Artificial Intelligence Research ...,2023-05-11,HealthITAnalytics.com,Blog,en
Merchant: The writers' strike and the rebellion against AI,2023-05-11,Los Angeles Times,News Outlet,en
EU: Ban on most harmful use of AI moves a step closer,2023-05-11,Amnesty International,Other,en
"Generative AI is Disruptive, But More Copyright Isn't the Answer.",2023-05-11,Public Knowledge,Other,en
Cybersecurity experts expect surge in AI-generated hacking attacks,2023-05-11,The Washington Post,News Outlet,en
NSF Supports New AI Institute for Agent-based Cyber Threat ...,2023-05-11,Illinois Computer Science News,News Outlet,en
Generative AI needs better context - you can't talk about Large Language Models without reverse neural networks and backpropagation,2023-05-11,diginomica,Other,en
GPT-4 AI thinks Germany has the best Eurovision 2023 song entry,2023-05-11,Neowin,Other,en
Bringing artificial intelligence and GPT to cybersecurity,2023-05-11,Technology Record,Blog,en
AI-Driven Robots Handle High-Speed Logistics Sorting and ...,2023-05-11,Vision Systems Design,Other,en
AI giants are planning a mass event for hackers to try and jailbreak ...,2023-05-11,Euronews,News Outlet,en
"European rules for AI one step closer, these are the plans",2023-05-11,NOS,Other,nl
"It Might Be Cheaper To Pay Them: Artificial Intelligence, Copyright ...",2023-05-11,Mondaq News Alerts,News Outlet,en
EU Moving Closer to an AI Act – Key Areas of Impact for Life ...,2023-05-11,Sidley Austin LLP,Other,en
World's first artificial intelligence law moves closer to passage in ...,2023-05-11,Science Business,News Outlet,en
SAP and Google Cloud Expand Partnership to Build the Future of Open Data and AI for Enterprises,2023-05-11,SAP News,News Outlet,en
EU lawmakers agree tough measures over use of AI,2023-05-11,Financial Times,News Outlet,en
National Technology Day: Generative AI known as 'creative AI' has ...,2023-05-11,ANI News,News Outlet,en
Wendy's is employing Google's AI chatbot to take your drive-thru order,2023-05-11,Tom's Guide,Other,en
Google Bard AI chatbot is not available in the European Union over potential GDPR concerns,2023-05-11,Neowin,Other,en
"Cybersecurity, privacy and artificial intelligence in health | Waterloo ...",2023-05-11,University of Waterloo,Academic Journal,en
"Businesses not embracing artificial intelligence could fall behind, warns tech executive",2023-05-11,Fox Business,News Outlet,en
Robots and AI in homes for the elderly could ease social care crisis ...,2023-05-10,The Telegraph,News Outlet,en
Opportunities and risks: Snapchat chatbot My AI gives tips for now...,2023-05-10,Blick,Other,de
My AI on Snapchat: here's why the chatbot equipped with ...,2023-05-10,Nord Littoral,Other,fr
"IAPP AI Governance Center, a call to action for the privacy profession",2023-05-10,International Association of Privacy Professionals,Press Release Service,en
The AI-Native Telco Summit,2023-05-10,TelecomTV,Broadcast Media,en
"Plus One Robotics, with Yaskawa, expands use of AI robotic parcel ...",2023-05-10,Modern Materials Handling,Other,en
Amazon reportedly has more AI features in development for Astro robot,2023-05-10,Fox Business,News Outlet,en
Wendy’s to test AI chatbot that takes your drive-thru order,2023-05-10,The Guardian US,News Outlet,en
Wendy's testing AI chatbot that takes drive-thru orders,2023-05-10,CBS News,News Outlet,en
Top NI lawyer keeping 'very close eye' on AI chatbots as legal ...,2023-05-10,Belfast Telegraph,Other,en
Otto to deploy Covariant's AI-driven robots for logistics network,2023-05-10,Retail Insight Network,Broadcast Media,en
This AI-powered laundry sorting robot is what I need in my life,2023-05-10,Windows Central,Other,en
"The latest version of AI ""GPT-4"" ""passed"" Japan's national medical examination...Anraku...",2023-05-10,読売新聞オンライン,Other,ja
Wendy's Using AI to Take Drive-Thru Orders Among Latest Fast-Food Innovations - NBC 5 Dallas,2023-05-10,NBC 5 Dallas-Fort Worth,Other,en
"I Asked AI To Decide My Meals For Me, And The Results Were ...",2023-05-10,Delish UK,Other,en
Mass event will let hackers test limits of AI technology,2023-05-10,The Seattle Times,News Outlet,en
Writers strike could lead to AI scripts WGA wants to prevent,2023-05-10,USA TODAY,News Outlet,en
AI Act: EU Parliament fine-tunes text ahead of key committee vote,2023-05-09,EURACTIV,Other,en
The Incoming Tidal Wave Of Data Pollution In AI,2023-05-09,Forbes,Magazine,en
ChatGPT Privacy Guide 2023: Here’s How to Remove Your Sensitive Data From AI Chatbot,2023-05-09,Tech Times,News Outlet,en
Fast Doctor and Alts' generation AI meets the passing level of the national medical examination...,2023-05-09,日本経済新聞,Other,ja
"The Future Is Here: Amazon Is Now Selling Astro, An AI Driven Household Robot",2023-05-09,Forbes,Magazine,en
Microsoft's Satya Nadella Responds To Concerns About AI,2023-05-09,TIME,Magazine,en
AMD to Showcase Next-Generation Data Center and AI Technology ...,2023-05-09,Investor Relations,Other,en
A Conversation With the Snapchat AI,2023-05-09,Impakter,Other,en
AI robots figure out how to play football in shambolic footage,2023-05-09,The Independent,News Outlet,en
Korean firm to test AI robot on patrol of apartment complex,2023-05-09,UPI News,News Outlet,en
"Businesses in South Jersey and around the country utilize robots, AI ...",2023-05-09,Courier Post,News Outlet,en
Tableau GPT brings generative AI to Salesforce data analytics suite,2023-05-09,CIO,Other,en
My AI: what is this new chatbot equipped with intelligence...,2023-05-09,L'Union,Other,fr
